word,frequency
afterlife,1
gunner,1
litany,1
phosphorus,1
jumble,1
excerpt,1
widening,1
beta,1
juniper,1
slick,1
discarded,1
rudimentary,1
insistent,1
overdo,1
inertia,1
swamp,1
